"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP"
"SDC4",0.652797094944972,7.31696979373952,3.55721698641383,0.00494015032875693,0.545637499726981,-1.8723731069568,2.30625983529573
"MGLL",1.91822314228575,2.31379128335132,4.36755940725078,0.00129702221484756,0.441888262919594,-1.8742786036619,2.88705258544014
"DECR2",1.12123997695549,3.62033323491014,3.66897319576574,0.00408944365648013,0.539259563689521,-1.8815774417184,2.38833577105261
"TMEM65",-1.76303780908099,2.97703250475102,-3.82365938171487,0.00315512981933961,0.539259563689521,-1.89913042769125,2.5009827667961
"GBE1",0.995050605174515,4.91266558911757,3.53640391247395,0.00511782979037454,0.547644000028963,-1.9031155358633,2.29091416204601
"NELFB",-1.5324473496702,4.9869489184401,-3.53444836171363,0.00513486017149048,0.547644000028963,-1.90456348029882,2.28947137827448
"LIMA1",1.11048674412518,5.55034058774285,3.52261182182598,0.00523919903258244,0.549220308842937,-1.90747683879947,2.28073510277168
"LMBRD2",0.989875819229169,4.12382640265754,3.57742801727388,0.00477371019041698,0.545637499726981,-1.91135947058645,2.32114395033202
"MICU2",-1.11831207339584,7.25582345461771,-3.52385908981526,0.00522810189065831,0.549220308842937,-1.92263001483081,2.28165595702886
"LDB1",-1.08882222727594,4.14831037475384,-3.55819669928601,0.00493194546697833,0.545637499726981,-1.93006110413851,2.30698173408793
"SNX6",-0.712646748171682,7.47165969494383,-3.51658998784645,0.00529311957708795,0.550170437398167,-1.9370257341566,2.27628829473292
"GNB1",-1.18035136210032,7.75205700205418,-3.50842482132648,0.00536714883347373,0.553177146576095,-1.95192637577669,2.27025636136284
"SPATA22",-1.36583387908853,3.86129235761077,-3.56726228971557,0.00485668857644074,0.545637499726981,-1.96263397927532,2.3136597437309
"ZDHHC7",-1.66534213406761,6.46844905040893,-3.48595169214934,0.00557647130886351,0.556060330107406,-1.96706524314206,2.25364052791782
"TACC1",-1.20534392703449,4.85811712466261,-3.49021660600859,0.00553610827013959,0.556060330107406,-1.96949983028693,2.25679542493418
"BRI3",-1.54218749859063,3.47417027524518,-3.61744981355043,0.00446102870609707,0.539259563689521,-1.97636054061099,2.35056498212502
"FOXN3",-1.0740012472366,3.70247961038936,-3.54694012570706,0.00502707195019558,0.545637499726981,-2.00527264574266,2.29868489886795
"CDC14B",-0.684960355023154,5.07311817167838,-3.43640387284947,0.00606826311868625,0.566859925007175,-2.03694563714,2.21693559655437
"POR",0.572434464045181,7.38028229638106,3.43854526812089,0.00604611056469569,0.566859925007175,-2.05649416774079,2.21852391518033
"RAPGEF5",-1.28705218375156,4.63617936628926,-3.42993296828046,0.006135713567035,0.566859925007175,-2.06482852757241,2.21213492271613
"ALG3",0.598241357247858,5.88394591854554,3.40908965776549,0.00635827367722449,0.566859925007175,-2.07705939052214,2.1966607828147
"SULT1A1",1.17955515142524,3.97390038196629,3.46437492309462,0.0057853768174513,0.563155925920954,-2.08052198435061,2.23766834900088
"MALT1",-1.23191652606294,4.03209594482523,-3.45141578791392,0.00591471014182108,0.566859925007175,-2.08476555032095,2.22806653368899
"COP1",-0.949790561229108,4.28978057608199,-3.42880379803085,0.0061475625532607,0.566859925007175,-2.08582302049496,2.21129704349242
"ZNF74",-1.78675056947143,3.73665567054985,-3.49286735979033,0.00551117364021141,0.556060330107406,-2.08777487601853,2.25875590546924
"MIR2887-1",-2.48586498302467,2.81671233538206,-3.81676231520186,0.00319164798878372,0.539259563689521,-2.091220607336,2.49598501361171
"NSMCE4A",-2.10797085649563,5.11908221370493,-3.40125589432041,0.00644405487159617,0.566859925007175,-2.093147756277,2.19084077018796
"EPAS1",2.68551654055601,3.47848366466724,3.60855526401817,0.00452863718385818,0.539259563689521,-2.09432042076157,2.34403247184521
"KLF3",-1.34126585272137,5.21935684877122,-3.38709732683225,0.00660212777777546,0.566859925007175,-2.10715028352217,2.18031607457617
"SURF1",-0.866634105056177,6.55574889804643,-3.39395013370944,0.00652512762988511,0.566859925007175,-2.1120956133084,2.18541098921378
"IL1RN",-0.848870003661489,5.91311060137288,-3.37836834770483,0.00670156454350105,0.566859925007175,-2.12376898487543,2.17382379531583
"PIK3CA",-0.850045775136485,4.6987857695604,-3.38003315452694,0.00668248161825561,0.566859925007175,-2.12802157989806,2.17506222719935
"JUND",-2.64307172291703,3.75929099835886,-3.47592289214696,0.00567258454720418,0.556593995771674,-2.14805755121011,2.24621902243984
"RBM44",-0.866116321235573,3.63998588209652,-3.43017302200457,0.00613319758863336,0.566859925007175,-2.15658530910687,2.21231304374706
"SCPEP1",1.20088915050168,9.16581922178513,3.38158081435431,0.00666479161343397,0.566859925007175,-2.16060206405721,2.1762134250274
"MMD",-1.81869401569997,3.43383043643233,-3.4803079700298,0.00563035062411186,0.556593995771674,-2.16089640743595,2.2494645590784
"DONSON",-1.71579577816705,2.55136250645742,-3.72112375197008,0.0037459183492311,0.539259563689521,-2.16124616169531,2.42644169328882
"RAC1",-1.86646610839353,8.38266556217465,-3.36974190199087,0.006801346780046,0.571359714090851,-2.17271341471446,2.16740508123073
"FGD4",0.557883550237499,5.58225504852633,3.33747995675419,0.00718825526238817,0.575767932447535,-2.18024743180636,2.14337650904244
"PPT2",0.518113431106949,6.9191638145231,3.35398120441944,0.00698761351938631,0.575767932447535,-2.18062081947852,2.15567112358601
"PDSS1",-1.33543161687427,4.6075638678061,-3.34530930386154,0.00709232925516404,0.575767932447535,-2.18384792901764,2.14921111086277
"SMARCD2",-1.63851989899697,4.86361584031923,-3.33911788658084,0.00716807754648795,0.575767932447535,-2.18464319507767,2.144597304988
"ARIH1",-1.1206685814912,5.44335770482387,-3.32916757447129,0.00729155845163034,0.57697396393062,-2.19106283320864,2.13717963840248
"KLHL20",0.776062499343204,4.40994422324503,3.33556275116045,0.00721194749017221,0.575767932447535,-2.20529377189294,2.14194744401445
"TMEM203",-1.74745038427412,5.06218743552823,-3.31784070716649,0.00743478299850197,0.58081282469189,-2.21049190852855,2.12873170285534
"RAP2B",-1.65145278495811,3.51999832608392,-3.41055794611641,0.00634232687808297,0.566859925007175,-2.21857403989144,2.19775137856731
"AGBL5",1.19018411467327,3.4527746805328,3.38484959124064,0.00662758705533615,0.566859925007175,-2.25432086249169,2.17864455896963
"LYRM4",-1.55122912181224,3.80398709437933,-3.33831614304787,0.00717794697673372,0.575767932447535,-2.26292616085854,2.14399975411047
"BOD1L1",-0.837522992817799,5.11019711026101,-3.2746501599249,0.00800792504448027,0.604193213053905,-2.27033131059842,2.09648000057881
"POF1B",1.06745419841231,3.66242668250669,3.33415676764811,0.007229373142839,0.575767932447535,-2.28254947368198,2.14089935864027
"CARS2",-0.895942667825006,5.1572144808771,-3.25154924396753,0.00833286844163961,0.609943936454732,-2.30394830970739,2.07920547471113
"NUDT3",-1.52882057031302,4.92886747863433,-3.25146484806119,0.00833408000879524,0.609943936454732,-2.30658457118972,2.07914233454691
"WWP1",-0.677264517078857,6.1616300017887,-3.26034843772688,0.00820753361387242,0.609943936454732,-2.30843775501257,2.08578732994624
"STARD7",-0.811705739271836,6.7795334963471,-3.26952359370865,0.00807889824222098,0.604193213053905,-2.30873136177755,2.0926478619914
"ODC1",-1.439071020993,9.27287547322441,-3.28372639753981,0.00788383440501434,0.604193213053905,-2.31557091645265,2.10326250637938
"LHFPL6",-1.72449852490785,4.03987119586628,-3.27093566407212,0.00805928519983746,0.604193213053905,-2.32890573962948,2.09370347525849
"MCM9",-1.21050060606506,2.91655136891939,-3.40425668062375,0.0064110558195547,0.566859925007175,-2.33289313283937,2.19307044179993
"CFD",1.9418715328584,3.19366176159631,3.39016539838798,0.00656753911877229,0.566859925007175,-2.33697221478947,2.18259733171032
"C16H1orf159",-1.03588444331074,2.86892142202894,-3.40319609781398,0.0064226989229167,0.566859925007175,-2.33949780393628,2.19228243594645
"PODXL",-0.920230410263567,4.51864333220168,-3.23051260732763,0.00864051375210675,0.613671692310163,-2.34400588998719,2.06346043424892
"PLPP2",0.817720641996346,6.08403748593811,3.23154246797699,0.00862518563936827,0.613671692310163,-2.3485864574398,2.06423154885925
"CLASRP",-0.811837509364481,3.61427226189924,-3.27190048147063,0.00804591236020711,0.604193213053905,-2.35750170898632,2.09442470227504
"NEDD4L",-0.939448840233343,6.50810590303243,-3.22555181820927,0.00871473979540538,0.613671692310163,-2.36985995782281,2.05974557551975
"TCEA1",-0.62988469404718,6.54520530641373,-3.22387645560615,0.0087399545254199,0.613671692310163,-2.37451105145349,2.05849082702356
"SH3BP5",-1.50903489555158,3.20700876341286,-3.32281096144356,0.00737158355195989,0.579567129902488,-2.3759292982781,2.13243920766274
"LTA4H",1.01526556153974,5.02667267348926,3.19418455485284,0.00919941111683192,0.627323237154392,-2.38736393319004,2.03623997231704
"C14H8orf89",-1.84470957730691,1.9116860617657,-3.89663114848474,0.00279439749304381,0.539259563689521,-2.40257279357067,2.5537118169917
"GRB10",-0.869634302633428,4.07665170947191,-3.20345914646239,0.00905330280307309,0.624300156837921,-2.40347575001948,2.04319295367076
"GLRX5",-2.10268334630022,5.41295706027687,-3.17782697727411,0.00946299839619164,0.627323237154392,-2.41152830131739,2.02397123351399
"ARHGEF4",-1.45469138378823,3.90876174264837,-3.21253077623269,0.00891268512351367,0.621102744544859,-2.41174272457778,2.04999143640678
"APRT",1.39510438482658,3.7819318049473,3.22442323907583,0.00873171707318531,0.613671692310163,-2.41363390342532,2.05890034483018
"LOC100296121",-0.966083949799283,3.31019849543965,-3.2500208691599,0.00835483737777652,0.609943936454732,-2.4288759331729,2.07806199898682
"ENTR1",-1.30698035069424,4.35639433718207,-3.17034313397371,0.00958615206143657,0.627323237154392,-2.43607537836635,2.01835568624356
"GAN",-1.13166544149759,4.31514825518296,-3.16881498230665,0.00961149965663418,0.627323237154392,-2.43843164165117,2.01720884523587
"NENF",-1.77286393598506,5.42676746387595,-3.15587442989933,0.00982890601541734,0.627323237154392,-2.44489071566623,2.00749481766198
"PIP5K1C",-1.34805780894629,4.36391616739653,-3.15808842028664,0.00979135748429072,0.627323237154392,-2.4529763141981,2.0091570929704
"TUBA3E",0.981015996065256,5.91190165632444,3.15599043917062,0.00982693489620022,0.627323237154392,-2.45788073283492,2.00758192115512
"FAM83D",0.959713411823295,6.68179305114326,3.1695869666379,0.00959868614339656,0.627323237154392,-2.45902139221257,2.01778820859821
"ZNRF2",-1.69977246149494,2.07509322492619,-3.63779122596279,0.00431031253486968,0.539259563689521,-2.46893508399518,2.36549123859836
"CCDC112",-1.31872900805428,2.23146358906489,-3.49722259033547,0.00547045702286537,0.556060330107406,-2.4728132925687,2.26197638953178
"FHIP1A",1.13815292019801,4.53731531102704,3.13564695517653,0.0101788296990865,0.627323237154392,-2.47809927368922,1.99230215170907
"IQGAP2",-1.16153781728743,7.82755828213967,-3.17227481739247,0.00955420862881028,0.627323237154392,-2.47829341979118,2.01980527955342
"BCAN",1.0071270676413,2.77850238813702,3.30329955885878,0.0076228930560267,0.591739135013718,-2.48194304699143,2.11788017304163
"AP5M1",1.07074145469151,3.6534892902524,3.16108867727439,0.00974070747523226,0.627323237154392,-2.50133212693266,2.0114094988266
"BLOC1S4",-1.55332453090251,3.24793748728661,-3.20300708289083,0.00906036917384019,0.624300156837921,-2.51075567170208,2.04285410619789
"SH3GLB2",-1.64907013393553,2.88558991743787,-3.27088835157788,0.00805994155940995,0.604193213053905,-2.51193537563357,2.09366810714253
"OS9",0.543009423988848,6.06834755135256,3.12272371774286,0.010409016292449,0.628899432644761,-2.51558769950832,1.98259031169483
"GBA2",-0.711530927172124,5.25783199260639,-3.10542912529585,0.0107253843788261,0.633241943859594,-2.51987243500851,1.96958713451743
"SPICE1",0.821712238012852,3.76638829994386,3.12989509618348,0.0102806335644544,0.627323237154392,-2.52676148156364,1.98798012025632
"CLDN4",0.931834917455145,7.91068830886444,3.13861269776525,0.0101267401063479,0.627323237154392,-2.5323006521396,1.99453033565379
"TAF10",-1.55408731667333,3.70506036088811,-3.13353620533355,0.0102160686440569,0.627323237154392,-2.53321007836816,1.99071619761279
"SPECC1L",-0.827574872645231,6.20048301238234,-3.10883268333407,0.0106623589498796,0.633241943859594,-2.54123319794364,1.97214670097745
"ANKRD13A",-1.19541427156408,4.78990803376433,-3.08530962675937,0.0111057695234019,0.633241943859594,-2.54467724728667,1.95445134362713
"GATM",1.41420760298441,5.16571592325863,3.08576355724999,0.0110970378436064,0.633241943859594,-2.54488059912634,1.95479293291228
"COTL1",1.09052673005001,8.29215825171745,3.13341380150371,0.0102182324097163,0.627323237154392,-2.54494094176918,1.99062422368258
"ZC3H7A",-0.822137813834768,4.55648744893507,-3.08076823026141,0.0111935120646726,0.633241943859594,-2.55280406152089,1.95103362830644
"HRAS",-1.18970674880852,4.64683560361513,-3.08024275840101,0.0112037098913601,0.633241943859594,-2.55299480942107,1.9506381453155
"CACNA2D2",-1.22265057524643,3.39107800557403,-3.14038738979287,0.0100956998382125,0.627323237154392,-2.55607820021261,1.99586357019838
"KIF1C",-1.319468765448,3.2059727459044,-3.15547864887641,0.00983563378508246,0.627323237154392,-2.56626147669106,2.00719764992913
"CTBP2",-0.846975507220669,6.2304296554786,-3.0923468473634,0.0109711854999722,0.633241943859594,-2.56746238532032,1.95974644186206
"MAP3K3",-1.26621667218238,4.32653419184363,-3.07325819469334,0.0113401598002952,0.63660281270634,-2.57022269992068,1.94538082552271
"BCAM",1.38014285309112,6.20118528069163,3.08289032086133,0.0111524245937121,0.633241943859594,-2.57477100303765,1.9526307045262
"FAM210B",-1.40382923637708,3.90927815704267,-3.08312938891352,0.0111478054291852,0.633241943859594,-2.58038862514075,1.95281061995233
"CENPK",-0.766215272302215,4.4137456529811,-3.0599317010742,0.011605209067424,0.63660281270634,-2.58451539436896,1.93534703133812
"SLC15A4",-1.70084184859448,6.0886332049719,-3.06549360755909,0.0114938319182798,0.63660281270634,-2.59746208313374,1.93953515812431
"RAP2A",-1.09120671270225,2.99508309585177,-3.15234447506539,0.00988907683731719,0.627323237154392,-2.59763803460464,2.00484424866288
"FKBP5",-0.940768853106862,4.53272741910934,-3.04454472994098,0.0119190783142691,0.638185662047607,-2.60438769614832,1.92375732668498
"UBE3C",-1.28911213665355,4.22881258988964,-3.04490776018583,0.0119115747047881,0.638185662047607,-2.61294599835622,1.9240308211878
"C3H1orf210",1.52133055460579,3.87471400775861,3.05795718674275,0.0116450118669879,0.63660281270634,-2.62193226793801,1.93386006455612
"FGFR3",-1.75206567886054,4.02127113477391,-3.04287254757887,0.011953703282086,0.638185662047607,-2.63034646494085,1.92249752853848
"P2RX5",-0.989563379875667,3.54778107607229,-3.06057410561525,0.0115922891161082,0.63660281270634,-2.63437692944856,1.93583079593193
"BRD2",0.459194550806288,7.080417837775,3.05734105438788,0.0116574603932681,0.63660281270634,-2.64651264969428,1.93339605140547
"MKX",-1.7964532335551,1.88089219580529,-3.57848726306617,0.00476514882478278,0.545637499726981,-2.64784874547069,2.32192353096005
"THAP4",-0.966958993687565,5.18735589994397,-3.01651104173664,0.0125132440122766,0.648419966318147,-2.64915085563812,1.90263008647007
"ALDH1L2",1.55836165058856,5.01740194116165,3.00849823011943,0.0126885306477733,0.648419966318147,-2.65519981703968,1.89658866699205
"DGKD",-1.59943212707552,6.07622670786022,-3.0161365209342,0.0125213820076076,0.648419966318147,-2.67322258491611,1.90234773461167
"KIZ",0.989968991461475,2.9069295806634,3.10261765658308,0.0107777316666768,0.633241943859594,-2.67869538995049,1.96747263324067
"KBTBD6",0.83714666527822,4.07022516438514,2.99836666485043,0.012913734135344,0.649126840860632,-2.68135687108253,1.88894815898187
"AKR1A1",0.73887064504521,6.63318785177678,3.02445465543814,0.0123418939762552,0.648419966318147,-2.68440719862465,1.90861818873715
"SPIRE2",-1.15514676339019,3.22731283608623,-3.04634706261958,0.0118818723804277,0.638185662047607,-2.69032324194436,1.92511511655903
"SLC25A46",-0.88164974534809,4.92173912220914,-2.98327542856257,0.0132567111180178,0.656402386511685,-2.69295355174026,1.87756420748947
"NSUN2",-1.36760600735175,6.48470043570474,-3.01061641288985,0.0126419531278352,0.648419966318147,-2.69836305406437,1.89818582422501
"SPRY4",1.78882390439533,3.59048210621415,3.01382697216937,0.0125716850915754,0.648419966318147,-2.70776337497192,1.90060650617052
"MAPK1",-1.29634700805702,2.56877131389118,-3.13318546865537,0.0102222699593764,0.627323237154392,-2.71592977451748,1.99045265396977
"ABHD2",0.892425510597509,6.7797866288144,3.00500466187922,0.0127657323229816,0.648419966318147,-2.71809325660786,1.89395426627241
"GRK6",-1.35996511218592,6.07367884359866,-2.98765944886163,0.0131561360581296,0.655934994930731,-2.71898056060007,1.88087164377943
"IFFO1",-1.25309669606663,2.92624176779541,-3.05630593799119,0.0116784046358685,0.63660281270634,-2.72698728272215,1.93261648129569
"MGAT4B",-0.749655061306428,5.26453081085258,-2.96419241016555,0.0137036457255341,0.667966720147056,-2.72945341032604,1.86316387752609
"ATP13A3",-1.05255478126297,3.98918399158073,-2.96288827495098,0.0137347400796851,0.667966720147056,-2.73195233838026,1.86217955488387
"ARHGAP42",-0.952426112039971,4.57445347370283,-2.94774067831088,0.0141011720569002,0.668520826894812,-2.74100890435767,1.85074478828863
"ROCK2",-0.647443052751798,5.79027991745468,-2.96561925519857,0.0136697071642388,0.667966720147056,-2.74641298751263,1.86424078889358
"RBM17",-0.970505920469495,6.9907791303703,-2.98834369891925,0.0131405083230886,0.655934994930731,-2.75156876311586,1.88138783434683
"ZNF318",-1.18246368762458,3.33740386475088,-2.98258820901,0.0132725472364369,0.656402386511685,-2.75549866921612,1.87704572034828
"TIMP1",0.775268882616862,8.45308321229697,3.00117111387102,0.0128509947868662,0.648631485847384,-2.75675988621503,1.89106325258758
"N4BP1",-1.08327254218361,3.08336447226317,-3.00396838597955,0.0127887235918526,0.648419966318147,-2.759058993573,1.89317279912397
"PTPN9",-0.846040839752648,3.89524652749505,-2.94526274574036,0.0141620487902947,0.668520826894812,-2.75909861763263,1.8488739137398
"TMEFF1",-1.92817402185739,1.89862618814898,-3.43600772449669,0.00607237039705511,0.566859925007175,-2.77229956781085,2.21664174559561
"RHOT1",-0.982188675247449,4.8256506033965,-2.92728193844682,0.0146118199982727,0.671213379321402,-2.77237329044751,1.83529568646275
"CRK",-1.20057639394799,6.14173545492828,-2.95267225018527,0.0139808011435239,0.668520826894812,-2.77661086837229,1.85446794144852
"TYMS",-1.5261625105556,6.63952776652575,-2.96105022441748,0.0137786857070693,0.667966720147056,-2.77892198171227,1.86079220604154
"LOC101909173",-1.10943061591574,2.86228648132179,-3.00789429043721,0.01270184274106,0.648419966318147,-2.78795986399255,1.8961332684756
"BOK",-0.730573660065012,4.84670306922068,-2.91649841982959,0.0148884494848085,0.672947227366196,-2.7889112817149,1.82715052825549
"SYS1",-1.13653366181909,4.61477630505807,-2.91116419693626,0.0150272359927865,0.672947227366196,-2.79296967431441,1.82312089323013
"SPIRE1",-1.30364339475986,3.58156525518691,-2.93544951882335,0.0144057551906613,0.668520826894812,-2.79516750364671,1.84146396983479
"STIM2",-0.960754287316171,5.34789458076186,-2.91632706163771,0.0148928877359673,0.672947227366196,-2.8025966788716,1.82702108423573
"ARRDC4",-1.64157591792619,2.64166191968354,-3.06020947997771,0.011599620622558,0.63660281270634,-2.80273270485886,1.93555621458549
"IRF9",1.25778909705923,3.77064130076211,2.91972670778896,0.0148050844060891,0.672947227366196,-2.80489355757649,1.82958911228723
"NCOR1",-0.770168839990557,6.27475339238859,-2.93586982389324,0.0143952308073007,0.668520826894812,-2.81093675808637,1.84178136742824
"CAB39",-0.83239931959246,6.24396579971649,-2.93238289884344,0.0144827785019756,0.668520826894812,-2.81466494572098,1.83914811132135
"CCDC136",-1.90076147418419,1.4589157831233,-3.7201069723762,0.00375232143289399,0.539259563689521,-2.8196330190616,2.42569996598783
"ZNF235",-0.790093420286196,4.19735895106334,-2.89331446860012,0.0155012123029745,0.676093121975187,-2.81989724666609,1.80963433564236
"LRRC61",0.943769385590529,3.33867597252211,2.93175110212997,0.0144986987324925,0.668520826894812,-2.81999284200204,1.83867097422418
"DDX52",-0.596822847440409,5.55987477717343,-2.90673866558135,0.0151433701388561,0.672947227366196,-2.8265540371379,1.81977746236359
"RBMS1",-0.751835227517363,4.90965207796854,-2.89152269770091,0.0155496151496081,0.676093121975187,-2.82659641676484,1.80828035522042
"UBE2J2",-1.16512511412749,5.73441804780877,-2.90811789713174,0.0151070797705314,0.672947227366196,-2.82859035798595,1.82081947756123
"EAF1",-1.55030737886788,4.22695144920128,-2.88219852657961,0.0158039674234828,0.676093121975187,-2.8367412207171,1.80123387419536
"PPCDC",0.725223537979403,4.05285816806594,2.87731089665528,0.0159389662983956,0.676093121975187,-2.84541856619211,1.7975398476488
"LOC101902461",4.24106694118326,5.15848149178004,2.87740675995991,0.0159363073700061,0.676093121975187,-2.84599015247078,1.79761230242626
"RAB20",-0.928009395705237,4.0687766342086,-2.87494155079296,0.0160048262162688,0.676093121975187,-2.84786357083577,1.79574903715404
"PAXBP1",-0.853713129932096,4.21106867773317,-2.87169899131217,0.0160954029120043,0.676093121975187,-2.84959694103233,1.79329814726231
"LOC781298",2.08945560330373,3.2211300413829,2.94464893144844,0.0141771697000366,0.668520826894812,-2.85322053852522,1.84841046212502
"PXDN",0.947144373985237,4.79712252949166,2.87024080897285,0.0161363034030228,0.676093121975187,-2.85367683584347,1.79219594889173
"PGP",-1.73117268364868,6.02669827174581,-2.89460041702989,0.0154665673564453,0.676093121975187,-2.85528992396972,1.81060606274363
"CMPK2",-1.522221099528,2.19098987186603,-3.13184687631799,0.0102459726548322,0.627323237154392,-2.85669479233853,1.98944680753359
"SIAH1",-0.753789533906192,4.38384575536287,-2.86459455984874,0.0162956641087923,0.676093121975187,-2.85826649217637,1.78792793572619
"MFHAS1",-1.48014953123492,2.28731168701604,-3.08446755365,0.0111219859114322,0.633241943859594,-2.86031229153596,1.95381765939319
"WRNIP1",-1.16284249143071,3.50138464078223,-2.88682142730397,0.0156773404762038,0.676093121975187,-2.86119458148869,1.80472760966643
"PRKAR2A",-1.14082749609542,5.14685520938897,-2.86957006264423,0.0161551522547945,0.676093121975187,-2.86395936722833,1.79168894460359
"VPS54",-0.959322786169888,3.75549480748735,-2.87086093256404,0.01611889681267,0.676093121975187,-2.86473874704363,1.79266468489847
"C3H1orf122",-1.03156665922719,3.84100392660738,-2.86802958029518,0.0161985257779726,0.676093121975187,-2.86501619245144,1.7905245086441
"DGCR2",-1.97312859341439,4.36345918560612,-2.86100009080141,0.0163979392333646,0.676093121975187,-2.8652253710509,1.78521072730675
"SLC44A4",1.91397178945267,6.25451295166593,2.8883043071106,0.0156369394862964,0.676093121975187,-2.86832079518466,1.80584824451652
"KLHL12",-0.514832140434471,5.62627224358843,-2.87528536968853,0.0159952522260623,0.676093121975187,-2.87712062491969,1.79600890721955
"OSBPL6",-1.99865234222355,2.31142762234523,-3.09774561493303,0.0108690616049989,0.633241943859594,-2.88858102189755,1.96380794969136
"FAM193B",-1.20984940183429,2.92550926701832,-2.91405746152299,0.0149517974456414,0.672947227366196,-2.89058513947021,1.82530659504523
"MYOZ1",1.27075346715031,2.70334830974071,2.95784705935971,0.0138556096933955,0.668520826894812,-2.89383532094505,1.8583743590444
"RELB",-1.845427874174,3.64766817508661,-2.85806229447654,0.0164820092515761,0.676093121975187,-2.89543721740279,1.78298984642032
"ATP10A",-1.84025816709033,2.86787607873865,-2.93179031874854,0.0144977100244581,0.668520826894812,-2.89943296422096,1.83870059102586
"STX2",-1.79897126874062,2.7881076888009,-2.9440974592326,0.0141907687652516,0.668520826894812,-2.90779452766957,1.84799407660292
"DPP9",0.830542501588925,4.11085702752375,2.82843507803204,0.0173544536404191,0.678744335215871,-2.9109449828167,1.76058905440318
"FSD1L",-1.37564292553622,1.92991950789117,-3.14797956970538,0.00996399973926604,0.627323237154392,-2.91489853153782,2.00156629249998
"PIGN",0.620569275174907,5.48387846710282,2.84386108962457,0.0168945548943169,0.678744335215871,-2.91658084443107,1.77225324570551
"TTC7A",-0.947609333002647,4.35213144131125,-2.82179620521404,0.0175562314723876,0.678744335215871,-2.918138822261,1.75556870177797
"BBS12",1.00851342022599,3.02880611821455,2.87510068968447,0.0160003941133172,0.676093121975187,-2.9232094004271,1.79586931989839
"TAF5L",-0.71821485293757,6.21951722836037,-2.85983572289415,0.0164312078569878,0.676093121975187,-2.9263516527382,1.78433051043324
"RNASET2",0.939792981132559,5.39766328196307,2.82869932390902,0.0173464706914223,0.678744335215871,-2.9335322429024,1.76078887333173
"KBTBD8",1.06431131153831,2.61136446444929,2.92414723075503,0.0146916954740793,0.672364346976056,-2.93801321406647,1.83292808218473
"SMIM13",-0.951449139020651,3.05189461780307,-2.8516850791903,0.0166659993634617,0.678744335215871,-2.94338821490045,1.77816863909773
"TMEM248",-1.10927353752584,3.76336330449438,-2.81108856006228,0.0178866487281445,0.678744335215871,-2.94373114045598,1.74747102193751
"LSR",0.556992992198706,7.39576962200375,2.86974191986341,0.0161503207305762,0.676093121975187,-2.94804996245132,1.79181884855664
"CLASP2",-0.60962095094964,4.19340919155235,-2.80016687350976,0.0182301013404696,0.678744335215871,-2.94833758264049,1.7392109171111
"SESN2",0.812652010880281,4.49080336674245,2.79975088963193,0.0182433127164339,0.678744335215871,-2.94982766758077,1.73889629737621
"ACBD3",-0.97063586763595,5.12073667691878,-2.79965629329251,0.0182463183742094,0.678744335215871,-2.9670485047627,1.73882475153975
"E2F5",-0.813020253902425,3.19196548731522,-2.81416765089699,0.0177909995953009,0.678744335215871,-2.97374165229007,1.74979965020008
"IQCC",-1.11396574529311,3.69751962753714,-2.790306783974,0.0185458483373389,0.678744335215871,-2.97388242814341,1.731753296075
"RNF145",1.07955415445716,5.7046187230377,2.80996600357433,0.017921648146447,0.678744335215871,-2.97399063961825,1.74662205337963
"IL2RB",1.43087027030415,3.00993349803443,2.84262611074628,0.016930918164087,0.678744335215871,-2.97600085439822,1.77131948945255
"PLEKHH1",-0.943254440190368,3.38212256258019,-2.80028099189503,0.0182264786927853,0.678744335215871,-2.9771574608051,1.73929722778001
"EZH2",-1.5313522155817,5.95390798304038,-2.8121527540236,0.0178535322951762,0.678744335215871,-2.98017333410312,1.74827584652445
"TMEM268",-1.21702723239917,3.87431492246657,-2.77937922928887,0.0189021871492784,0.678744335215871,-2.98279765177115,1.72348794122852
"ABLIM1",-1.42156859346127,3.19951185597443,-2.8114917249967,0.0178740954740069,0.678744335215871,-2.98353202284868,1.74777592662266
"SLCO2B1",0.953682418195251,5.63925034764883,2.80163312641496,0.0181836105833753,0.678744335215871,-2.98462377858953,1.74031987794863
"LOC787858",-0.772149367339572,4.399456387876,-2.77371093737559,0.0190897194773987,0.678744335215871,-2.98595487296026,1.71920045349805
"CEMIP2",0.771916863036858,4.64311272475593,2.77336293796689,0.0191012933778533,0.678744335215871,-2.98991587616397,1.71893722501158
"ATXN2",-1.01053164840748,4.93444790670918,-2.77896452192799,0.0189158447240902,0.678744335215871,-2.99044711896292,1.72317425966758
"SMAD4",-0.763792382895521,4.89259406050486,-2.77837043168766,0.0189354271498369,0.678744335215871,-2.99087919027128,1.72272489351518
"REV1",-1.07571320957641,2.76444726310665,-2.8424165352302,0.0169370968034935,0.678744335215871,-2.99206896331046,1.77116103026725
"BAG1",-1.06069687863748,6.53748391890779,-2.81975006544798,0.0176188942969503,0.678744335215871,-2.99908574211217,1.75402134994217
"DDX51",-1.09338552059298,6.69177319811601,-2.82315081164086,0.0175148699530097,0.678744335215871,-2.99943752255135,1.75659308294806
"THEM6",1.77137223058586,2.82738280647622,2.86314324441105,0.0163368815776225,0.676093121975187,-3.00099353854853,1.78683083904472
