"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","Significance"
"APLP2",-3.17357433333333,7.0308974,-7.83902045939586,0.000892219537083107,0.00382896305914227,0.0690443023119363,3.04952827117007,"Significant"
"MGST3",-5.46599916666666,7.395689,-7.83750068812732,0.000892948882808604,0.0038308411398375,0.0681615249866372,3.04917340174926,"Significant"
"GFPT2",-2.70444783333333,7.1153568,-7.83652308536078,0.00089341842055577,0.00383160375530319,0.067593576426149,3.04894509746161,"Significant"
"SEC23A",-4.749651,8.4746514,-7.8341931164817,0.000894538698277745,0.00383515579033084,0.0662396525579876,3.04840086685183,"Significant"
"RAF1",-2.1133245,7.2616058,-7.83242284236037,0.000895391004527372,0.00383755700765452,0.0652106757822164,3.04798727303471,"Significant"
"RPRD1B",-4.5445425,6.769833,-7.82966673987247,0.0008967198991306,0.00384100086288269,0.0636081909414896,3.04734319269592,"Significant"
"ZNF23",-2.38909733333333,5.9948856,-7.82954320492368,0.000896779519159179,0.00384100086288269,0.0635363497790866,3.04731431880929,"Significant"
"PPIC",-4.85516666666667,5.765164,-7.82810504057922,0.000897473954406617,0.00384205187817653,0.0626999034075064,3.04697814622777,"Significant"
"NUFIP1",-3.91599083333333,8.404407,-7.82782334885819,0.000897610048906914,0.00384205187817653,0.062536050403966,3.04691229405539,"Significant"
"MRPS21",-3.94666816666667,7.4531006,-7.82474988239083,0.000899096565304416,0.0038470918142502,0.06074788454064,3.04619366140731,"Significant"
"PPP4R1",-3.20942833333333,6.868484,-7.82417812853798,0.000899373429009147,0.0038470918142502,0.0604151514628315,3.04605994732752,"Significant"
"TBC1D7",-4.2904065,7.7117846,-7.82190891455976,0.000900473281584956,0.00385054221223499,0.0590943237670762,3.04552916883264,"Significant"
"RILPL2",-4.69526833333333,5.285162,-7.82117447435467,0.000900829601894276,0.00385081195705587,0.0586667453229053,3.04535735103613,"Significant"
"DCAF13",2.23394766666666,5.4454586,7.82056746830179,0.000901124225167374,0.0038508178733804,0.0583133246310528,3.04521533489679,"Significant"
"UBE2V2",-5.30929666666667,7.391418,-7.81961552374508,0.000901586506537699,0.00385132060068806,0.0577590096464142,3.04499259671802,"Significant"
"SERTAD1",-2.497369,3.1271076,-7.81911759762985,0.000901828422716707,0.00385132060068806,0.0574690399168549,3.04487608125555,"Significant"
"KIFC1",-3.4706395,6.1224038,-7.81803595677313,0.000902354205984629,0.0038523132096847,0.0568390733988844,3.04462295302477,"Significant"
"NMD3",-3.47366166666666,9.46259,-7.81695553765927,0.000902879765746098,0.00385330421962228,0.056209725965676,3.04437007975256,"Significant"
"YARS2",-2.63632033333333,5.4069138,-7.81425415199887,0.000904195451355066,0.00385718330913889,0.0546357559879658,3.04373768205771,"Significant"
"MRNIP",-3.43546483333333,7.5950496,-7.81388354046732,0.000904376135306018,0.00385718330913889,0.0544197730336098,3.0436509063462,"Significant"
"OSTC",-5.93624383333334,7.5380372,-7.81201952697201,0.000905285559150999,0.00385828671936852,0.0533333084258274,3.0432144073121,"Significant"
"MRPL39",-3.811323,8.4048042,-7.81170278678459,0.000905440201854475,0.00385828671936852,0.0531486648965567,3.04314022658922,"Significant"
"SPRTN",-4.5000875,7.172961,-7.81131354731444,0.000905630284812408,0.00385828671936852,0.0529217470554153,3.04304906284861,"Significant"
"RECQL",-3.01705266666666,6.4579604,-7.81094546774006,0.000905810078877028,0.00385828671936852,0.0527071539067796,3.04296285126586,"Significant"
"WASF1",-3.73365183333333,7.9960914,-7.80826392974104,0.000907121221318119,0.00386261863759713,0.0511434729312059,3.04233467299306,"Significant"
"RRP15",-2.57825933333333,7.1830584,-7.80603021387193,0.000908215154068332,0.00386602314529184,0.0498404942934849,3.0418112559328,"Significant"
"NCK1",-3.68691466666666,8.7660542,-7.80413785623073,0.000909143160456295,0.00386871937236295,0.0487363280637343,3.04136772414793,"Significant"
"TOMM70",-2.360657,8.4628878,-7.80298521667769,0.000909708973692874,0.00386987309443953,0.0480636384657034,3.04109752123286,"Significant"
"UTP3",-4.93873466666667,8.2851052,-7.80075786029,0.000910803556905591,0.00387205180315157,0.0467634366603207,3.04057528202983,"Significant"
"USP19",-2.49017633333333,6.0805422,-7.8006469768203,0.00091085808967665,0.00387205180315157,0.0466986990083731,3.04054928018519,"Significant"
"CXXC1",-5.79547033333334,6.3676108,-7.79988654055869,0.000911232180634014,0.00387205180315157,0.0462547033741911,3.04037095132471,"Significant"
"MRPL53",-3.91856766666667,8.1219804,-7.79954439408678,0.000911400557686681,0.00387205180315157,0.0460549194558846,3.04029071000837,"Significant"
"FHAD1",-3.83147916666667,5.687392,-7.79874026893606,0.000911796431838643,0.00387248083535092,0.0455853433632711,3.04010211166884,"Significant"
"ABHD18",-3.8364535,8.6239154,-7.79722312184741,0.000912543896436686,0.00387404779042874,0.044699251772391,3.03974623534086,"Significant"
"PYCR3",-3.899419,6.1310826,-7.79665979744676,0.00091282162258614,0.00387404779042874,0.0443701948953121,3.03961408105848,"Significant"
"STRBP",-5.76036266666667,8.9453134,-7.79619590468431,0.000913050404460626,0.00387404779042874,0.044099200466329,3.03950524680866,"Significant"
"PIK3R4",-5.59744516666667,8.9018214,-7.79463737229606,0.00091381954723908,0.00387605888060194,0.043188619913499,3.03913955631832,"Significant"
"MTMR7",-5.16834816666667,8.2684446,-7.79272541849667,0.000914764176240525,0.00387881277442382,0.0420712872119253,3.03869085146111,"Significant"
"CXXC5",-3.12905,6.213386,-7.78510890435605,0.000918538976295791,0.00389241534025543,0.0376173604179488,3.03690241058186,"Significant"
"ZNRD1",-4.7975085,7.9006784,-7.78498479002291,0.000918600644178654,0.00389241534025543,0.03754474353304,3.03687325436428,"Significant"
"MRPL2",-2.45633833333333,6.547794,-7.78446015134062,0.000918861373346926,0.00389241534025543,0.037237774072965,3.03675000475288,"Significant"
"SLC38A8",-3.94517966666667,6.5129002,-7.78179994176598,0.000920184794090658,0.00389676450048324,0.0356809307609005,3.0361249476601,"Significant"
"MTRF1",-3.29127716666667,5.5092632,-7.77975952522097,0.000921201438825827,0.00389981215172816,0.0344864286584654,3.03564539238211,"Significant"
"WSB2",-2.83594083333334,8.672961,-7.77767080721547,0.00092224355803965,0.0039029656474949,0.0332633059350114,3.03515436967948,"Significant"
"BABAM1",-3.4820365,6.9330506,-7.77296366999117,0.000924597313586131,0.00391057972271775,0.0305055987762328,3.03404737273702,"Significant"
"GID8",-6.2192005,8.1530652,-7.7724441818459,0.000924857523416793,0.00391057972271775,0.030201144854324,3.03392516624451,"Significant"
"DSTN",-3.4214395,9.2454458,-7.77228738219308,0.000924936081233728,0.00391057972271775,0.0301092458002934,3.03388827864112,"Significant"
"CEP41",1.8226665,3.2253774,7.7707767008931,0.000925693357810224,0.00391252178138521,0.0292237466588761,3.03353285248193,"Significant"
"TOGARAM1",-3.90250483333333,8.5976796,-7.76541485431459,0.000928387215973958,0.00392264508370979,0.0260793806748278,3.03227084847268,"Significant"
"BAP1",1.96502416666667,3.310792,7.76438737074227,0.000928904518919629,0.00392312385735969,0.0254765675269466,3.03202892436742,"Significant"
"NR1H4",-2.76257616666667,4.6805618,-7.76400321099037,0.00092909801982856,0.00392312385735969,0.025251163597618,3.0319384655273,"Significant"
"SNX4",-2.03261733333333,5.8360466,-7.75954949431819,0.000931344916987929,0.00393134729986676,0.022637104194958,3.03088945134595,"Significant"
"TRIM13",-5.58226816666666,9.0532196,-7.75607331369771,0.000933103217477238,0.00393750367992002,0.0205956952079864,3.030070313058,"Significant"
"UBE2U",2.58042783333333,3.6800342,7.75287811981055,0.000934722934693734,0.00394248221977042,0.0187184435345653,3.02931710117597,"Significant"
"BAHD1",2.09037916666667,3.386005,7.7525618132984,0.000934883462714369,0.00394248221977042,0.0185325614938421,3.02924252244772,"Significant"
"RPL32",-5.216175,7.787021,-7.75072977371475,0.000935813893466883,0.00394513902054803,0.0174557794681114,3.02881051138661,"Significant"
"CDKN2AIP",-4.019024,7.4841716,-7.74686741060915,0.000937779130221955,0.00395109207137951,0.0151847918631001,3.02789943648339,"Significant"
"PRRC1",-2.786873,6.6525992,-7.74677198422804,0.000937827747981261,0.00395109207137951,0.015128668021779,3.02787692171781,"Significant"
"HSD17B13",-3.6356415,5.6517416,-7.74183622469979,0.000940346578314022,0.00396043337601659,0.0122247654599255,3.02671205139147,"Significant"
"NUTF2",-4.7995265,9.1609936,-7.73659559600524,0.00094302995511208,0.0039694347264823,0.00913935402661359,3.02547451178732,"Significant"
"SMIM12",-5.05774083333334,3.947972,-7.73648173161796,0.000943088360236428,0.0039694347264823,0.00907229205084725,3.02544761525276,"Significant"
"RRS1",-4.01050683333334,7.9031054,-7.73418771571712,0.00094426597600003,0.00397197176446371,0.0077209781216121,3.0249056586265,"Significant"
"QSOX1",-3.94336533333333,4.9516928,-7.73412915858238,0.000944296059142226,0.00397197176446371,0.00768647889128893,3.02489182276365,"Significant"
"CBWD2",-3.2873295,8.6629658,-7.73300184935194,0.00094487542908279,0.00397313613023221,0.00702226520850946,3.02462544443048,"Significant"
"SIAH2",-5.47506833333333,5.263049,-7.72965004895387,0.00094660059739863,0.00397911621160013,0.00504677107922102,3.02383322578515,"Significant"
"CACNA2D1",-3.980133,6.7040882,-7.72864662871239,0.000947117797818307,0.003980016294704,0.00445519633441194,3.02359600224183,"Significant"
"MFSD6",-4.260102,8.5963508,-7.72748436139804,0.000947717301397024,0.00398126154892697,0.00376987061149325,3.02332119088234,"Significant"
"CHMP2A",-2.18895133333333,6.4342482,-7.7262751470944,0.000948341507843061,0.00398260974767991,0.00305674729994276,3.02303524044288,"Significant"
"FAM177A1",-3.66364766666667,5.1928904,-7.72546230135555,0.00094876138511873,0.00398309926770434,0.0025773125838926,3.0228429995396,"Significant"
"PUS7L",-2.06900616666667,6.3212728,-7.72139347262303,0.000950866531443295,0.00399066132659423,0.000176625267056529,3.02188043861001,"Significant"
"AP2M1",-3.213827,7.3244958,-7.72071347551532,0.000951218901880225,0.0039908647346617,-0.000224716315825546,3.02171952834235,"Significant"
"SMAD1",-4.8054615,9.2690596,-7.71882436625333,0.000952198656409727,0.00399369937910333,-0.00133988461104639,3.02127243566791,"Significant"
"SENP2",-3.66517066666667,7.1986296,-7.71608188141512,0.000953623173397481,0.00399839703481984,-0.00295932525592679,3.02062320395831,"Significant"
"CENPH",-6.29056183333334,8.0544714,-7.71431707812994,0.000954541220966478,0.00400096882021442,-0.00400176482996262,3.02020531226588,"Significant"
"UBE3A",-3.91762216666667,6.8767572,-7.71315958624247,0.00095514392685231,0.00400221762840604,-0.00468561237507359,3.01993118137114,"Significant"
"BRAF",-2.71940533333333,7.5540188,-7.71144524018706,0.000956037432772461,0.00400434151280998,-0.00569864886512139,3.01952510298723,"Significant"
"ZNF513",-4.80027683333333,6.3324734,-7.71101724307937,0.000956260659775518,0.00400434151280998,-0.00595159674054724,3.01942371057727,"Significant"
"HSPB11",-5.77214233333333,8.6725956,-7.70677832912302,0.00095847492434954,0.00401233430237748,-0.00845761012170332,3.01841924466289,"Significant"
"PRPF4",-2.71224166666667,8.579862,-7.7005569969536,0.000961735980420234,0.00402470264336473,-0.0121382459005215,3.01694413584569,"Significant"
"NOP9",-6.39322466666667,7.3602202,-7.69790665693006,0.000963129294007239,0.00402924940710515,-0.013707179571111,3.01631540767846,"Significant"
"BCOR",-2.93946316666667,8.2959346,-7.69614315457015,0.000964057740141892,0.00403102402180017,-0.014751443259966,3.01589695419463,"Significant"
"MTR",-3.02039833333333,5.765112,-7.6959349784153,0.00096416741185458,0.00403102402180017,-0.0148747320814113,3.01584755143723,"Significant"
"ID3",-7.709788,10.8526862,-7.69250954221944,0.0009659741751722,0.00403567326447589,-0.0169038934569841,3.01503448407118,"Significant"
"SETD2",3.50784483333333,4.2364844,7.69238558440964,0.000966039634088456,0.00403567326447589,-0.0169773414750658,3.01500505524827,"Significant"
"NUDT21",-4.94097583333333,8.495012,-7.69207930213222,0.00096620139685594,0.00403567326447589,-0.0171588265195899,3.01493233898116,"Significant"
"GON7",-2.04641583333333,6.925811,-7.68978571192025,0.000967413796927005,0.00403945245826564,-0.0185181163864234,3.014387723143,"Significant"
"POGZ",-5.014513,10.1652572,-7.68740562840544,0.000968673864014552,0.00404342822067358,-0.0199291175702951,3.01382241789236,"Significant"
"XPR1",-2.36109916666667,8.880436,-7.68483099479609,0.000970039166302384,0.00404482306093048,-0.0214559730042074,3.0132107303053,"Significant"
"LRRC57",-5.69132266666667,8.8294894,-7.68474347808392,0.000970085616428793,0.00404482306093048,-0.0215078831954205,3.01318993470105,"Significant"
"GK",-4.47406133333333,6.0420632,-7.68458311849921,0.000970170735417544,0.00404482306093048,-0.0216030014622195,3.01315182972888,"Significant"
"CKS2",-6.59469633333333,11.2466512,-7.68445250233862,0.000970240073250916,0.00404482306093048,-0.0216804787788618,3.01312079193183,"Significant"
"FMO2",-2.61169633333333,4.6734232,-7.68146948899312,0.000971825244493511,0.00405014570317004,-0.0234502838838075,3.01241182373172,"Significant"
"FBXO22",-3.719262,6.8953328,-7.68081926905029,0.000972171186687197,0.00405030203793664,-0.0238361517159094,3.01225725473668,"Significant"
"ING2",-3.48887083333333,4.949268,-7.67889295938451,0.000973196932772768,0.00405325296351067,-0.0249795065260123,3.01179926850608,"Significant"
"NGDN",-6.79567966666666,10.6139512,-7.67829928827981,0.000973513322263574,0.00405325296351067,-0.0253319388882138,3.01165810090207,"Significant"
"SEPTIN9",2.51081116666667,3.6382642,7.67775135889499,0.00097380544470577,0.00405325296351067,-0.0256572421496344,3.01152780157174,"Significant"
"TBK1",-5.33100566666667,7.5118616,-7.67613432310698,0.000974668167740938,0.00405555842166477,-0.0266174115406992,3.01114321758182,"Significant"
"ABR",3.406859,4.7370364,7.67507665686574,0.000975232955367962,0.00405611218983842,-0.0272455515168728,3.01089163133078,"Significant"
"SHMT1",-3.44294116666667,5.7316138,-7.67472841889375,0.000975418999048868,0.00405611218983842,-0.0274523873311328,3.01080878954646,"Significant"
"KLF15",-4.801831,3.6811314,-7.67096688293081,0.000977431312073935,0.00406263714515989,-0.0296871793564328,3.00991375243379,"Significant"
"SIX1",-3.4385585,7.2970374,-7.67063916930749,0.000977606867096043,0.00406263714515989,-0.0298819341066423,3.00983575643515,"Significant"
"STK11",-5.30162016666666,5.8336764,-7.66864781917257,0.000978674446710967,0.0040642021668793,-0.0310655484050244,3.00936175100607,"Significant"
"CARMIL1",-6.61438666666667,10.387423,-7.66827916200973,0.000978872241602485,0.0040642021668793,-0.0312847054734151,3.00927398683601,"Significant"
"ITCH",-4.53998166666667,8.728001,-7.66820520176507,0.000978911929168384,0.0040642021668793,-0.0313286742435075,3.00925637908217,"Significant"
"DNAH2",1.94595016666667,3.2993476,7.66690062804581,0.000979612292286762,0.00406501523678537,-0.0321043060887263,3.00894577393644,"Significant"
"ARID2",-3.42635416666666,8.803284,-7.66668731491921,0.000979726867531655,0.00406501523678537,-0.0322311441990202,3.00889498191667,"Significant"
"ZP3",-2.69462766666666,9.3698274,-7.66348191668538,0.000981450511987088,0.00407088064542465,-0.0341375525699279,3.00813159409024,"Significant"
"RBPMS",-4.76799083333334,10.460374,-7.66209227977096,0.000982198903603386,0.00407269845346374,-0.0349642984996708,3.00780055499292,"Significant"
"TRIOBP",3.28956616666667,4.1055172,7.66127890718241,0.000982637267234291,0.00407277475848417,-0.0354482767438968,3.00760676895421,"Significant"
"RNF181",-5.78864533333333,6.0807308,-7.66090736261954,0.000982837588306148,0.00407277475848417,-0.0356693735632119,3.00751824242214,"Significant"
"ALDH8A1",-2.64870783333333,4.2887758,-7.65954784153487,0.00098357100561521,0.00407452821632143,-0.0364784863640208,3.00719428217704,"Significant"
"MBNL2",-3.56445,7.584593,-7.65722448149546,0.000984825915625345,0.00407844021570231,-0.0378615727324076,3.00664053149734,"Significant"
"CHCHD3",-2.79584866666667,9.0797998,-7.65599810768661,0.000985489094431437,0.00407989999624011,-0.0385918055648622,3.00634817732513,"Significant"
"THAP5",-3.32294366666667,9.2768778,-7.6548299040786,0.000986121319307898,0.00408123074855068,-0.0392875157223243,3.00606965193019,"Significant"
"RNF167",-3.10217516666666,7.0046254,-7.65320601632192,0.000987000972935073,0.00408320037579366,-0.040254788499964,3.00568241922487,"Significant"
"GPR1",-4.49070483333333,5.6458336,-7.65280361686236,0.000987219097863606,0.00408320037579366,-0.0404945120486966,3.00558645175436,"Significant"
"ARF6",-4.2099275,7.319578,-7.65099075479844,0.000988202502479891,0.0040850693875052,-0.0415746620159076,3.00515405065726,"Significant"
"TXNDC16",-2.20736783333333,5.3385578,-7.65082378832626,0.000988293134640878,0.0040850693875052,-0.0416741584556952,3.00511422153071,"Significant"
"BRWD3",-4.003516,8.1182794,-7.64945164834232,0.000989038335860232,0.00408686325566915,-0.0424919121975442,3.0047868745,"Significant"
