"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000052603",0.633677871905873,-1.25747446896418,3.42014740875605,-0.367666746101314,0.713121739100392,NA
"ENSBTAG00000015879",15.5101285601676,-2.32619159314983,1.01921832029626,-2.28232906221081,0.0224699199730931,0.199779354426081
"ENSBTAG00000015878",377.532715214611,-0.0948972940889999,0.390806360708579,-0.242824333557262,0.808141484190535,0.93972343217905
"ENSBTAG00000015875",78.2373002081805,0.0645340610033076,0.647395744433343,0.0996825536130045,0.92059635174594,0.973427502760479
"ENSBTAG00000007609",115.807848008696,0.317653838163457,0.553240703907008,0.574169318924246,0.565853228968564,0.829992422854322
"ENSBTAG00000007605",116.338423972826,-1.33575767016551,0.660889158253931,-2.02115234223933,0.0432639973895425,0.276050327678758
"ENSBTAG00000050785",3.76791775382169,4.03559531902886,2.17256996520068,1.85752145324171,0.0632370018943967,NA
"ENSBTAG00000007093",3.40959463959408,1.58326937079817,1.61955372758218,0.977596077137759,0.328274138311083,NA
"ENSBTAG00000011902",22.7781174257799,-1.07382820595911,0.853406083907945,-1.25828515428645,0.208288648177816,0.558808429491401
"ENSBTAG00000020472",606.325668516976,-0.67820504755364,0.543682348797604,-1.24742885078676,0.21224029334162,0.564025890348989
"ENSBTAG00000023274",644.367309527551,-0.660046315323661,0.579915437619531,-1.13817683149298,0.255046650996224,0.608564550938231
"ENSBTAG00000000049",427.032542177329,0.907561826303397,0.627711027946201,1.44582743634891,0.148225608676953,0.483513495680681
"ENSBTAG00000008553",2.02213025224979,1.11149549452853,2.00643474844353,0.55396543315987,0.579602502640278,NA
"ENSBTAG00000005221",698.728388745691,-1.17850349371567,0.585007085694257,-2.01451148633026,0.0439558601483913,0.277415387123139
"ENSBTAG00000005225",228.337936147697,-0.429689133097017,0.422124380297808,-1.01792067256071,0.308715656492185,0.654552373658467
"ENSBTAG00000013658",130.331284159492,0.437965306415813,0.477085361391973,0.918001980060714,0.358617829231504,0.692845283377228
"ENSBTAG00000052374",15.7577166266469,-1.08854742224472,1.232060005912,-0.883518186631623,0.37695636076177,0.706553020316871
"ENSBTAG00000054367",1.85715620388236,-2.55775088291947,3.13304815115422,-0.8163777763764,0.414284103200107,NA
"ENSBTAG00000009050",434.393822974266,-0.361089919860429,0.747585266225399,-0.483008341889338,0.629089813169263,0.862946439925931
"ENSBTAG00000030285",9.53389167505373,-1.84912789333515,1.44270431717741,-1.28170954458145,0.199944555498125,0.550660047627731
"ENSBTAG00000010660",2.10305316721504,-2.18772290144285,2.17760978820658,-1.00464413472562,0.31506823737705,NA
"ENSBTAG00000011067",61.8413011572344,-0.712622019242925,1.16798310282694,-0.610130418426534,0.541775418007802,0.818062157242328
"ENSBTAG00000016995",171.321055868531,-1.06034668285237,0.704580868333602,-1.50493254998563,0.13234141877915,0.460418572326065
"ENSBTAG00000009704",207.306443778854,0.199019408894297,0.632414192334448,0.31469788519396,0.752991050104916,0.921246597717147
"ENSBTAG00000014238",714.911592478117,-0.723180526445142,0.708888306486788,-1.02016145537678,0.307651894593285,0.653291294464094
"ENSBTAG00000013956",50.688965498881,-2.2579867573867,0.599226148197116,-3.76817127253254,0.000164447861000285,0.0177408257806647
"ENSBTAG00000013988",86.8454864580989,0.671779750296281,0.663529778879535,1.01243346068156,0.311330846405594,0.656499953138045
"ENSBTAG00000048271",83.9012065223181,0.848922746591168,0.535338763188425,1.58576737752945,0.112792088483405,0.426659023628822
"ENSBTAG00000011826",15.7234967940019,0.412933195944253,1.03558710341487,0.398743084558118,0.690082518149402,0.892479370738106
"ENSBTAG00000018530",0.973989213386726,1.03894553262294,3.63829085448001,0.285558679659609,0.775216154962489,NA
"ENSBTAG00000030258",1.79752790845179,-1.41330773591797,3.06270612809114,-0.461457180940449,0.644470635155941,NA
"ENSBTAG00000006464",10.8180693933597,1.57807557641463,1.15718999389067,1.36371346515785,0.172657764476388,0.517195758913612
"ENSBTAG00000030257",33.7907554201265,-1.16688819539148,0.675766148915952,-1.72676331488841,0.0842101794224269,0.374636472775089
