"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000049163",11.7895992125715,-0.226780488885484,0.957798086905155,-0.236772751988113,0.812833091308839,1
"ENSBTAG00000052603",0.633677871905873,-1.79648205668259,3.37872087564254,-0.531704784977526,0.594930477338366,1
"ENSBTAG00000015879",15.5101285601676,-0.851366565957085,1.03314330120455,-0.824054673697707,0.40990849298961,1
"ENSBTAG00000015878",377.532715214611,-0.443275251661054,0.390276763570009,-1.13579719070704,0.256041453083103,1
"ENSBTAG00000015875",78.2373002081805,0.972802419224699,0.650798783661014,1.49478217176787,0.134971300646353,1
"ENSBTAG00000007609",115.807848008696,0.601855838842649,0.553808132581744,1.08675875891695,0.27714343832234,1
"ENSBTAG00000007605",116.338423972826,1.30879178503949,0.669590918842875,1.9546140011893,0.0506286474776152,1
"ENSBTAG00000050785",3.76791775382169,1.54974958121561,1.98150697276933,0.782106549466085,0.43415195799786,1
"ENSBTAG00000007093",3.40959463959408,0.218252111042935,1.55007867298628,0.140800666989672,0.888027416133933,1
"ENSBTAG00000011902",22.7781174257799,0.122198257527428,0.863336918910436,0.141541795388117,0.887441944429781,1
"ENSBTAG00000020472",606.325668516976,-0.144808656839488,0.543900297586858,-0.26624117964628,0.790053470361691,1
"ENSBTAG00000023274",644.367309527551,0.168037878354634,0.580259041084837,0.289591141984578,0.772129044434196,1
"ENSBTAG00000000049",427.032542177329,0.368031064164746,0.627186020638287,0.586797301046666,0.557339849677437,1
"ENSBTAG00000008553",2.02213025224979,2.24978623024564,2.08926137247015,1.07683330572742,0.281554743063983,1
"ENSBTAG00000005221",698.728388745691,-0.653076144839418,0.585165881097914,-1.1160530132312,0.264399443056593,1
"ENSBTAG00000005225",228.337936147697,0.209414770629841,0.423119313383067,0.494930777220866,0.620648984623166,1
"ENSBTAG00000013658",130.331284159492,-0.121348553070167,0.475038518607918,-0.255449923146811,0.798375616304438,1
"ENSBTAG00000052374",15.7577166266469,0.79148289371303,1.25142001294169,0.632467824973094,0.527081226501783,1
"ENSBTAG00000054367",1.85715620388236,-0.47328682891505,3.1959174507896,-0.148091068121336,0.882270898329338,1
"ENSBTAG00000009050",434.393822974266,-0.133626468380236,0.747649507001317,-0.178728758768513,0.858150686533448,1
"ENSBTAG00000030285",9.53389167505373,1.83885936506457,1.53648507090517,1.19679611594356,0.231386032542207,1
"ENSBTAG00000010660",2.10305316721504,1.12013480786995,2.37476469841461,0.471682440208815,0.637153472752065,1
"ENSBTAG00000011067",61.8413011572344,0.66960167101682,1.17150933719147,0.571571774768861,0.56761212185583,1
"ENSBTAG00000016995",171.321055868531,0.315313166844501,0.706540968746277,0.446277258916789,0.655396981105625,1
"ENSBTAG00000009704",207.306443778854,0.0976497650736228,0.63211781769948,0.154480323666572,0.877231024424124,1
"ENSBTAG00000014238",714.911592478117,0.423091221089825,0.709274621392369,0.596512561325342,0.550832864865652,1
"ENSBTAG00000013956",50.688965498881,-0.676963732271524,0.607318146162043,-1.11467726849528,0.264988745452472,1
"ENSBTAG00000013988",86.8454864580989,2.00909836941809,0.669790927356829,2.99959030103098,0.00270342974322398,0.686074809982592
"ENSBTAG00000048271",83.9012065223181,0.854437402511565,0.534831850632659,1.59758137347437,0.110136174536357,1
"ENSBTAG00000011826",15.7234967940019,0.0810425111291489,1.03039065197757,0.0786522189167851,0.937309251460844,1
"ENSBTAG00000018530",0.973989213386726,3.46795528259374,3.70301703082541,0.936521558968019,0.349004717796815,1
